"species","status"
"Barbosella geminata","LC"
"Barkeria naevosa","LC"
"Bartholina etheliae","LC"
"Basiphyllaea corallicola","LC"
"Benthamia calceolata","EN"
"Benthamia elata","CR"
"Benthamia glaberrima","CR"
"Benthamia humbertii","EN"
"Benthamia monophylla","EN"
"Benthamia nigrescens","EN"
"Benthamia nivea","EN"
"Benthamia perularioides","EN"
"Benthamia praecox","EN"
"Benthamia procera","EN"
"Benthamia rostrata","CR"
"Bletia ensifolia","LC"
"Brachionidium dressleri","LC"
"Brachionidium pteroglossum","LC"
"Brachycorythis disoides","CR"
"Brassia lanceana","LC"
"Brassia maculata","LC"
"Brassia verrucosa","LC"
"Brassia wageneri","LC"
"Bromheadia finlaysoniana","LC"
"Broughtonia negrilensis","EN"
"Bryobium eriaeoides","LC"
"Bulbophyllum aggregatum","CR"
"Bulbophyllum alveatum","LC"
"Bulbophyllum analamazoatrae","LC"
"Bulbophyllum anjozorobeense","CR"
"Bulbophyllum ankylochele","LC"
"Bulbophyllum ankylorhinon","LC"
"Bulbophyllum antennatum","LC"
"Bulbophyllum atrosanguineum","EN"
"Bulbophyllum auriflorum","LC"
"Bulbophyllum ballii","EN"
"Bulbophyllum baronii","EN"
"Bulbophyllum betchei","LC"
"Bulbophyllum bicoloratum","EN"
"Bulbophyllum bifarium","EXT"
"Bulbophyllum bigibbum","LC"
"Bulbophyllum bliteum","LC"
"Bulbophyllum brachypetalum","LC"
"Bulbophyllum brassii","LC"
"Bulbophyllum breviflorum","LC"
"Bulbophyllum bryophilum","EN"
"Bulbophyllum callichroma","LC"
"Bulbophyllum callosum","EN"
"Bulbophyllum calviventer","LC"
"Bulbophyllum calvum","EXT"
"Bulbophyllum calyptropus","EN"
"Bulbophyllum cardiobulbum","CR"
"Bulbophyllum cateorum","LC"
"Bulbophyllum cauliflorum","LC"
"Bulbophyllum ceriodorum","EN"
"Bulbophyllum colliferum","LC"
"Bulbophyllum concatenatum","EN"
"Bulbophyllum cruttwellii","LC"
"Bulbophyllum cycloglossum","LC"
"Bulbophyllum debile","EN"
"Bulbophyllum dekockii","LC"
"Bulbophyllum delitescens","EN"
"Bulbophyllum dendrochiloides","LC"
"Bulbophyllum desmotrichoides","LC"
"Bulbophyllum discolor","LC"
"Bulbophyllum encephalodes","LC"
"Bulbophyllum erinaceum","LC"
"Bulbophyllum erythroglossum","CR"
"Bulbophyllum fayi","LC"
"Bulbophyllum fonsflorum","LC"
"Bulbophyllum fractiflexum","LC"
"Bulbophyllum grammopoma","LC"
"Bulbophyllum gravidum","CR"
"Bulbophyllum gyaloglossum","LC"
"Bulbophyllum hamelinii","VU"
"Bulbophyllum hirsutiusculum","CR"
"Bulbophyllum hirudiniferum","LC"
"Bulbophyllum horizontale","CR"
"Bulbophyllum imitator","LC"
"Bulbophyllum ischnopus","LC"
"Bulbophyllum jaapii","EXT"
"Bulbophyllum jumelleanum","EN"
"Bulbophyllum kainochiloides","EN"
"Bulbophyllum latisepalum","EN"
"Bulbophyllum leniae","LC"
"Bulbophyllum leopardinum","LC"
"Bulbophyllum lepanthiflorum","LC"
"Bulbophyllum leptoleucum","LC"
"Bulbophyllum leucothyrsus","LC"
"Bulbophyllum lizae","EXT"
"Bulbophyllum macilentum","LC"
"Bulbophyllum macneiceae","LC"
"Bulbophyllum macranthum","LC"
"Bulbophyllum macrorhopalon","LC"
"Bulbophyllum macrourum","LC"
"Bulbophyllum mediocre","EXT"
"Bulbophyllum mesodon","LC"
"Bulbophyllum minax","CR"
"Bulbophyllum minutipetalum","LC"
"Bulbophyllum minutissimum","LC"
"Bulbophyllum mischobulbon","LC"
"Bulbophyllum moratii","CR"
"Bulbophyllum multiflorum","LC"
"Bulbophyllum myon","LC"
"Bulbophyllum nigericum","EXT"
"Bulbophyllum octarrhenipetalum","LC"
"Bulbophyllum oliganthum","LC"
"Bulbophyllum olivinum","LC"
"Bulbophyllum oreodoxa","LC"
"Bulbophyllum ortalis","LC"
"Bulbophyllum pachytelos","LC"
"Bulbophyllum paleiferum","EN"
"Bulbophyllum pandanetorum","EXT"
"Bulbophyllum patella","LC"
"Bulbophyllum peltopus","LC"
"Bulbophyllum peyrotii","LC"
"Bulbophyllum phormion","LC"
"Bulbophyllum pidacanthum","LC"
"Bulbophyllum porphyrostachys","EXT"
"Bulbophyllum posticum","LC"
"Bulbophyllum quasimodo","LC"
"Bulbophyllum radicans","LC"
"Bulbophyllum reevei","LC"
"Bulbophyllum regnellii","LC"
"Bulbophyllum renkinianum","EN"
"Bulbophyllum restrepia","EN"
"Bulbophyllum rhodoleucum","LC"
"Bulbophyllum rubrolabellum","EN"
"Bulbophyllum rubrum","EN"
"Bulbophyllum sandrangatense","EN"
"Bulbophyllum sceliphron","LC"
"Bulbophyllum scopa","LC"
"Bulbophyllum scutiferum","LC"
"Bulbophyllum simile","LC"
"Bulbophyllum stipulaceum","LC"
"Bulbophyllum subligaculiferum","EXT"
"Bulbophyllum subpatulum","LC"
"Bulbophyllum sulfureum","EN"
"Bulbophyllum tampoketsense","CR"
"Bulbophyllum tarantula","LC"
"Bulbophyllum thelantyx","LC"
"Bulbophyllum tinekeae","LC"
"Bulbophyllum tokioi","EN"
"Bulbophyllum trachypus","LC"
"Bulbophyllum trifilum","LC"
"Bulbophyllum trirhopalon","LC"
"Bulbophyllum uroplatoides","CR"
"Bulbophyllum xanthochlamys","LC"
"Bulbophyllum zaratananae","EN"
"Bulleyia yunnanensis","EN"
"Caladenia brownii","LC"
"Caladenia catenata","LC"
"Caladenia citrina","LC"
"Caladenia cracens","LC"
"Caladenia dimorpha","LC"
"Caladenia dundasiae","EN"
"Caladenia hastata","LC"
"Caladenia incensa","LC"
"Caladenia mesocera","LC"
"Caladenia radialis","LC"
"Caladenia radiata","LC"
"Caladenia splendens","LC"
"Calanthe caulescens","LC"
"Calanthe ecallosa","EN"
"Calanthe fargesii","EN"
"Calanthe madagascariensis","EN"
"Calanthe versteegii","LC"
"Calopogon multiflorus","LC"
"Calopogon tuberosus","LC"
"Campylocentrum tyrridion","LC"
"Catasetum barbatum","LC"
"Catasetum tuberculatum","LC"
"Ceratostylis anceps","EN"
"Ceratostylis micrantha","LC"
"Chamorchis alpina","LC"
"Changnienia amoena","EN"
"Cheirostylis bidentata","LC"
"Cheirostylis notialis","LC"
"Claderia viridiflora","LC"
"Cleistes ionoglossa","LC"
"Cochleanthes trinitatis","LC"
"Coelogyne foerstermannii","LC"
"Coelogyne rigida","LC"
"Conchidium pusillum","LC"
"Corallorhiza bentleyi","LC"
"Corybas dienemus","CR"
"Corybas gastrosiphon","LC"
"Corycium flanaganii","EN"
"Crepidium kabense","EXT"
"Crepidium quadridens","LC"
"Cribbia pendula","EXT"
"Cribbia thomensis","EXT"
"Cryptopus brachiatus","EN"
"Cryptopus dissectus","EN"
"Cryptopus paniculatus","EN"
"Cyclopogon longibracteatus","LC"
"Cymbidium tracyanum","EN"
"Cynorkis ambondrombensis","EN"
"Cynorkis aphylla","EN"
"Cynorkis aurantiaca","EN"
"Cynorkis bimaculata","CR"
"Cynorkis buchwaldiana","EN"
"Cynorkis cuneilabia","CR"
"Cynorkis elata","EN"
"Cynorkis formosa","CR"
"Cynorkis gabonensis","EN"
"Cynorkis gibbosa","LC"
"Cynorkis gigas","LC"
"Cynorkis globifera","CR"
"Cynorkis gymnochiloides","CR"
"Cynorkis henrici","CR"
"Cynorkis humbertii","CR"
"Cynorkis lindleyana","EN"
"Cynorkis marojejyensis","CR"
"Cynorkis monadenia","EN"
"Cynorkis muscicola","EN"
"Cynorkis perrieri","CR"
"Cynorkis peyrotii","EN"
"Cynorkis pinguicularioides","EN"
"Cynorkis pleistadenia","EN"
"Cynorkis pseudorolfei","EN"
"Cynorkis purpurea","EN"
"Cynorkis quinqueloba","CR"
"Cynorkis rolfei","CR"
"Cynorkis rungweensis","EN"
"Cynorkis sacculata","CR"
"Cynorkis sambiranoensis","EN"
"Cynorkis stolonifera","EN"
"Cynorkis sylvatica","CR"
"Cynorkis tenerrima","EN"
"Cynorkis tristis","EN"
"Cynorkis uncata","EN"
"Cynorkis zaratananae","CR"
"Cypripedium acaule","LC"
"Cypripedium arietinum","LC"
"Cypripedium bardolphianum","EN"
"Cypripedium calceolus","LC"
"Cypripedium calcicola","EN"
"Cypripedium californicum","LC"
"Cypripedium candidum","LC"
"Cypripedium cordigerum","LC"
"Cypripedium debile","LC"
"Cypripedium elegans","EN"
"Cypripedium fargesii","EN"
"Cypripedium farreri","EN"
"Cypripedium fasciculatum","LC"
"Cypripedium fasciolatum","EN"
"Cypripedium flavum","VU"
"Cypripedium formosanum","EN"
"Cypripedium forrestii","EN"
"Cypripedium franchetii","EN"
"Cypripedium guttatum","LC"
"Cypripedium henryi","EN"
"Cypripedium himalaicum","LC"
"Cypripedium irapeanum","LC"
"Cypripedium japonicum","EN"
"Cypripedium kentuckiense","LC"
"Cypripedium lichiangense","EN"
"Cypripedium ludlowii","EN"
"Cypripedium macranthos","LC"
"Cypripedium margaritaceum","EN"
"Cypripedium molle","LC"
"Cypripedium montanum","LC"
"Cypripedium palangshanense","EN"
"Cypripedium parviflorum","LC"
"Cypripedium passerinum","LC"
"Cypripedium plectrochilum","EN"
"Cypripedium reginae","LC"
"Cypripedium segawae","CR"
"Cypripedium shanxiense","LC"
"Cypripedium taibaiense","EN"
"Cypripedium tibeticum","LC"
"Cypripedium wardii","LC"
"Cypripedium yatabeanum","LC"
"Cypripedium yunnanense","EN"
"Cyrtochilum halteratum","LC"
"Cyrtopodium brandonianum","LC"
"Cyrtorchis glaucifolia","EN"
"Dactylorhiza baumanniana","LC"
"Dactylorhiza cordigera","LC"
"Dactylorhiza elata","LC"
"Dactylorhiza euxina","LC"
"Dactylorhiza foliosa","LC"
"Dactylorhiza kalopissii","LC"
"Dactylorhiza lapponica","LC"
"Dactylorhiza sambucina","LC"
"Dactylorhiza urvilleana","LC"
"Dendrobium aberrans","LC"
"Dendrobium alexandrae","NT"
"Dendrobium aloifolium","LC"
"Dendrobium amphigenyum","LC"
"Dendrobium aphyllum","EN"
"Dendrobium archipelagense","LC"
"Dendrobium armeniacum","LC"
"Dendrobium atroviolaceum","LC"
"Dendrobium bensoniae","EN"
"Dendrobium brevicaule","LC"
"Dendrobium bulbophylloides","LC"
"Dendrobium cochliodes","LC"
"Dendrobium crassilabium","LC"
"Dendrobium crispilinguum","LC"
"Dendrobium cruttwellii","LC"
"Dendrobium cuthbertsonii","LC"
"Dendrobium cyanocentrum","LC"
"Dendrobium dekockii","LC"
"Dendrobium dendrocolloides","LC"
"Dendrobium dissitifolium","LC"
"Dendrobium engae","LC"
"Dendrobium eximium","LC"
"Dendrobium finisterrae","LC"
"Dendrobium forbesii","LC"
"Dendrobium geotropum","LC"
"Dendrobium habbemense","LC"
"Dendrobium hamiferum","LC"
"Dendrobium helix","NT"
"Dendrobium hellwigianum","LC"
"Dendrobium incurvum","LC"
"Dendrobium kauldorumii","LC"
"Dendrobium lancifolium","LC"
"Dendrobium lancilabium","LC"
"Dendrobium lasianthera","LC"
"Dendrobium leptocladum","LC"
"Dendrobium leucohybos","LC"
"Dendrobium lineale","LC"
"Dendrobium litorale","LC"
"Dendrobium lohohense","EN"
"Dendrobium margaretiae","LC"
"Dendrobium mayandyi","LC"
"Dendrobium melinanthum","LC"
"Dendrobium merrillii","LC"
"Dendrobium minutiflorum","EN"
"Dendrobium nardoides","LC"
"Dendrobium otaguroanum","LC"
"Dendrobium poneroides","LC"
"Dendrobium putnamii","LC"
"Dendrobium rigidifolium","LC"
"Dendrobium rupestre","LC"
"Dendrobium simplex","LC"
"Dendrobium subuliferum","LC"
"Dendrobium sulphureum","LC"
"Dendrobium tangerinum","LC"
"Dendrobium tapiniense","LC"
"Dendrobium terrestre","LC"
"Dendrobium williamsianum","LC"
"Dendrobium wisselense","LC"
"Dendrochilum foxworthyi","VU"
"Dendrochilum gracile","LC"
"Dendrochilum imitator","LC"
"Dendrochilum loheri","EN"
"Dendrochilum longipedicellatum","LC"
"Dendrochilum tuberculatum","LC"
"Didymoplexis africana","EN"
"Disa bodkinii","LC"
"Disa chimanimaniensis","EN"
"Disa erubescens","LC"
"Disa extinctoria","LC"
"Disa thodei","EN"
"Disa walleri","LC"
"Disperis aphylla","VU"
"Disperis bosseri","CR"
"Disperis ciliata","CR"
"Disperis egregia","EN"
"Disperis elaphoceras","EN"
"Disperis erucifera","EN"
"Disperis kamerunensis","EXT"
"Disperis kerstenii","EN"
"Disperis lanceolata","EN"
"Disperis majungensis","EN"
"Disperis masoalensis","EN"
"Disperis mildbraedii","EXT"
"Disperis nitida","EXT"
"Diuris byronensis","CR"
"Dracula ripleyana","LC"
"Dryadella minuscula","LC"
"Elleanthus oliganthus","LC"
"Encyclia kingsii","CR"
"Encyclia osmantha","LC"
"Encyclia phoenicea","LC"
"Encyclia spatella","LC"
"Epidendrum anthoceros","LC"
"Epidendrum capricornu","LC"
"Epidendrum carnevalii","LC"
"Epidendrum criniferum","LC"
"Epidendrum diothonaeoides","LC"
"Epidendrum geminiflorum","LC"
"Epidendrum gentryi","LC"
"Epidendrum hombersleyi","LC"
"Epidendrum microphyllum","LC"
"Epidendrum oerstedii","LC"
"Epidendrum proligerum","LC"
"Epidendrum ramosum","LC"
"Epidendrum syringothyrsus","LC"
"Epidendrum tigriphyllum","LC"
"Epipactis albensis","LC"
"Epipactis gigantea","LC"
"Epipactis greuteri","EN"
"Epipactis leptochila","LC"
"Epipactis muelleri","LC"
"Epipactis nordeniorum","EN"
"Epipactis palustris","LC"
"Epipactis phyllanthes","LC"
"Epipactis placentina","EN"
"Epipactis purpurata","LC"
"Epipactis troodi","LC"
"Epipactis veratrifolia","LC"
"Eria bidupensis","LC"
"Eria carinata","EN"
"Erythrodes blumei","LC"
"Erythrorchis altissima","LC"
"Eulophia coddii","EN"
"Eulophia fernandeziana","EN"
"Eulophia filifolia","EN"
"Eulophia grandidieri","CR"
"Eulophia katangensis","LC"
"Eulophia mangenotiana","CR"
"Eulophia nervosa","EN"
"Eulophia ramosa","LC"
"Eulophia reticulata","LC"
"Eulophia speciosa","LC"
"Galeottia fimbriata","LC"
"Gastrochilus calceolaris","LC"
"Gastrodia africana","EXT"
"Gastrodia elata","LC"
"Gastrorchis tuberculosa","EN"
"Genyorchis platybulbon","EXT"
"Geodorum recurvum","LC"
"Glomera compressa","LC"
"Glomera oligantha","LC"
"Glomera uniflora","LC"
"Gomesa sessilis","EN"
"Gomesa silvana","EN"
"Gonatostylis vieillardii","LC"
"Gongora arcuata","LC"
"Gongora portentosa","LC"
"Goodyera flaccida","EN"
"Goodyera macrophylla","LC"
"Goodyera perrieri","EN"
"Graphorkis medemiae","CR"
"Grosourdya quinquelobata","CR"
"Gymnadenia crassinervis","EN"
"Gymnadenia frivaldii","LC"
"Gymnadenia odoratissima","LC"
"Gymnadenia rhellicani","LC"
"Gymnadenia runei","LC"
"Habenaria armatissima","LC"
"Habenaria backeri","EN"
"Habenaria batesii","EXT"
"Habenaria delavayi","EN"
"Habenaria dusenii","LC"
"Habenaria finetiana","EN"
"Habenaria fordii","EN"
"Habenaria glazioviana","LC"
"Habenaria holotricha","EN"
"Habenaria isoantha","EN"
"Habenaria jacobii","LC"
"Habenaria jaegeri","EN"
"Habenaria leptoloba","EN"
"Habenaria leucoceras","LC"
"Habenaria macrostele","EN"
"Habenaria mairei","EN"
"Habenaria maitlandii","LC"
"Habenaria microceras","EXT"
"Habenaria monorrhiza","LC"
"Habenaria mossii","LC"
"Habenaria nigrescens","EXT"
"Habenaria obovata","EXT"
"Habenaria parviflora","LC"
"Habenaria plectromaniaca","VU"
"Habenaria pleiophylla","LC"
"Habenaria retroflexa","LC"
"Habenaria richardsiae","LC"
"Habenaria siamensis","EN"
"Habenaria socotrana","LC"
"Habenaria stylites","VU"
"Habenaria supplicans","LC"
"Habenaria thomana","EXT"
"Habenaria tianae","CR"
"Habenaria tridactylites","LC"
"Habenaria virens","LC"
"Hammarbya paludosa","LC"
"Helonoma bifida","LC"
"Hemipilia flabellata","EN"
"Hemipilia forrestii","EN"
"Hemipilia henryi","EN"
"Hemipilia limprichtii","EN"
"Herminium ophioglossoides","LC"
"Hetaeria heterosepala","EN"
"Hexalectris revoluta","LC"
"Hexalectris warnockii","EN"
"Himantoglossum adriaticum","LC"
"Himantoglossum metlesicsianum","EN"
"Holcoglossum quasipinifolium","LC"
"Holothrix filicornis","LC"
"Holothrix socotrana","VU"
"Huntleya burtii","LC"
"Huntleya vargasii","LC"
"Isotria medeoloides","LC"
"Jumellea anjouanensis","EN"
"Jumellea stenophylla","EN"
"Lankesterella gnomus","LC"
"Leochilus leochilinus","LC"
"Lepanthes binaria","LC"
"Lepanthes lindleyana","LC"
"Lepanthes mucronata","LC"
"Lepanthes prolifera","LC"
"Lepanthes sinuosa","LC"
"Liparis ambohimangana","CR"
"Liparis bautingensis","EN"
"Liparis bulbophylloides","EN"
"Liparis glaucescens","EN"
"Liparis goodyeroides","EXT"
"Liparis henrici","CR"
"Liparis longicaulis","EN"
"Liparis longipetala","EN"
"Liparis petelotii","EN"
"Liparis philippinensis","LC"
"Liparis puncticulata","VU"
"Liparis swenssonii","LC"
"Lueddemannia pescatorei","LC"
"Macradenia paraensis","LC"
"Malaxis bayardii","LC"
"Malaxis brachystachys","LC"
"Malaxis javesiae","LC"
"Malaxis lepanthiflora","LC"
"Malaxis muscifera","LC"
"Malaxis wendtii","LC"
"Masdevallia notosibirica","LC"
"Masdevallia strumifera","LC"
"Maxillaria angustisegmenta","LC"
"Microcoelia bulbocalcarata","EN"
"Myrmecophila thomsoniana","EN"
"Mystacidium nguruense","LC"
"Mystacidium pulchellum","EN"
"Neobolusia ciliata","LC"
"Neottia acuminata","LC"
"Neottia cordata","LC"
"Neottia nidus-avis","LC"
"Oeceoclades maculata","LC"
"Oeonia brauniana","EN"
"Oligophyton drummondii","CR"
"Oncidium dactyliferum","LC"
"Oncidium ensatum","LC"
"Oncidium hastilabium","LC"
"Oncidium planilabre","LC"
"Ophrys argolica","LC"
"Ophrys atlantica","LC"
"Ophrys bertolonii","LC"
"Ophrys insectifera","LC"
"Ophrys kotschyi","LC"
"Ophrys lunulata","LC"
"Orchis brancifortii","LC"
"Orchis laeta","EN"
"Orchis pauciflora","LC"
"Orchis quadripunctata","LC"
"Orchis sitiaca","LC"
"Oreorchis oligantha","EN"
"Orleanesia amazonica","LC"
"Pachyplectron arifolium","LC"
"Palmorchis imuyaensis","EN"
"Palmorchis trilobulata","LC"
"Panisea yunnanensis","LC"
"Paphiopedilum appletonianum","EN"
"Paphiopedilum armeniacum","EN"
"Paphiopedilum barbigerum","EN"
"Paphiopedilum bellatulum","EN"
"Paphiopedilum bullenianum","EN"
"Paphiopedilum concolor","EN"
"Paphiopedilum dianthum","EN"
"Paphiopedilum emersonii","EN"
"Paphiopedilum glanduliferum","LC"
"Paphiopedilum godefroyae","EN"
"Paphiopedilum gratrixianum","EN"
"Paphiopedilum hangianum","EN"
"Paphiopedilum haynaldianum","EN"
"Paphiopedilum helenae","EN"
"Paphiopedilum henryanum","EN"
"Paphiopedilum hirsutissimum","EN"
"Paphiopedilum hookerae","EN"
"Paphiopedilum insigne","EN"
"Paphiopedilum javanicum","EN"
"Paphiopedilum lowii","EN"
"Paphiopedilum malipoense","LC"
"Paphiopedilum micranthum","EN"
"Paphiopedilum niveum","EN"
"Paphiopedilum parishii","CR"
"Paphiopedilum purpuratum","EN"
"Paphiopedilum rothschildianum","LC"
"Paphiopedilum sanderianum","LC"
"Paphiopedilum schoseri","LC"
"Paphiopedilum stonei","EN"
"Paphiopedilum supardii","EN"
"Paphiopedilum tonsum","LC"
"Paphiopedilum victoria-regina","CR"
"Paphiopedilum vietnamense","EN"
"Paphiopedilum villosum","LC"
"Paphiopedilum violascens","LC"
"Paphiopedilum wilhelminae","LC"
"Pedilochilus papuanus","LC"
"Pelexia orthosepala","LC"
"Peristylus aristatus","EN"
"Phalaenopsis violacea","EN"
"Pholidota camelostalix","EN"
"Pholidota chinensis","LC"
"Pholidota globosa","LC"
"Phragmipedium besseae","EXT"
"Phragmipedium boissierianum","LC"
"Phragmipedium caricinum","LC"
"Phragmipedium caudatum","LC"
"Phragmipedium hirtzii","LC"
"Phragmipedium humboldtii","LC"
"Phragmipedium klotzschianum","EN"
"Phragmipedium lindenii","LC"
"Phragmipedium lindleyanum","LC"
"Phragmipedium longifolium","LC"
"Phragmipedium pearcei","LC"
"Phragmipedium sargentianum","LC"
"Phragmipedium schlimii","LC"
"Phragmipedium vittatum","LC"
"Phragmipedium warszewiczianum","LC"
"Phreatia plantaginifolia","LC"
"Physoceras boryanum","EN"
"Pinalia fitzalanii","LC"
"Platanthera algeriensis","LC"
"Platanthera blephariglottis","LC"
"Platanthera chapmanii","LC"
"Platanthera chorisiana","LC"
"Platanthera clavellata","LC"
"Platanthera finetiana","VU"
"Platanthera huronensis","LC"
"Platanthera hyperborea","LC"
"Platanthera integrilabia","LC"
"Platanthera leucophaea","LC"
"Platanthera micrantha","EN"
"Platanthera oreophila","EN"
"Platanthera praeclara","LC"
"Platanthera tipuloides","LC"
"Platanthera yadonii","LC"
"Platycoryne mediocris","LC"
"Platylepis grandiflora","LC"
"Platystele minimiflora","LC"
"Pleione chunii","EN"
"Pleione formosana","LC"
"Pleione forrestii","EN"
"Pleurothallis rowleei","LC"
"Plocoglottis borneensis","LC"
"Plocoglottis copelandii","LC"
"Podochilus khasianus","EN"
"Pogonia ophioglossoides","LC"
"Polystachya acuminata","EN"
"Polystachya albescens","LC"
"Polystachya bicalcarata","EXT"
"Polystachya caespitifica","LC"
"Polystachya canaliculata","EN"
"Polystachya caudata","EN"
"Polystachya cooperi","EXT"
"Polystachya disiformis","EN"
"Polystachya doggettii","LC"
"Polystachya eurygnatha","EN"
"Polystachya fischeri","EN"
"Polystachya geniculata","EXT"
"Polystachya gracilenta","VU"
"Polystachya holstii","EN"
"Polystachya isochiloides","EN"
"Polystachya kupensis","EXT"
"Polystachya lacroixiana","CR"
"Polystachya laurentii","VU"
"Polystachya longiscapa","EN"
"Polystachya maculata","CR"
"Polystachya mazumbaiensis","EN"
"Polystachya modesta","LC"
"Polystachya nyanzensis","VU"
"Polystachya porphyrochila","EN"
"Polystachya praecipitis","EN"
"Polystachya pudorina","EN"
"Polystachya rugosilabia","CR"
"Polystachya serpentina","EN"
"Polystachya shega","EN"
"Polystachya stauroglossa","LC"
"Polystachya subdiphylla","EN"
"Polystachya subumbellata","LC"
"Polystachya superposita","EXT"
"Polystachya teitensis","EN"
"Polystachya tenella","VU"
"Polystachya testuana","EXT"
"Polystachya uluguruensis","EN"
"Polystachya undulata","EN"
"Polystachya valentina","EN"
"Polystachya victoriae","CR"
"Polystachya woosnamii","LC"
"Polystachya xerophila","EN"
"Pomatocalpa maculosum","LC"
"Porroglossum muscosum","LC"
"Prasophyllum favonium","LC"
"Prasophyllum giganteum","LC"
"Prasophyllum mimulum","LC"
"Prescottia lojana","LC"
"Psychilis macconnelliae","NT"
"Psychilis olivacea","LC"
"Pterostylis acuminata","LC"
"Pterostylis erecta","LC"
"Pterostylis hispidula","LC"
"Pterostylis humilis","LC"
"Pterostylis mutica","LC"
"Pterostylis praetermissa","LC"
"Pterostylis squamata","LC"
"Restrepia trichoglossa","LC"
"Rhipidoglossum bilobatum","VU"
"Rhipidoglossum globulosocalcaratum","EN"
"Rhipidoglossum polydactylum","EXT"
"Sarcochilus falcatus","LC"
"Satyrium ecalcaratum","EN"
"Satyrium flavum","EN"
"Satyrium trinerve","EN"
"Scaphyglottis sickii","LC"
"Schizochilus lepidus","EN"
"Selenipedium aequinoctiale","LC"
"Selenipedium chica","LC"
"Selenipedium palmifolium","LC"
"Selenipedium steyermarkii","EXT"
"Serapias neglecta","LC"
"Serapias nurrica","LC"
"Serapias perez-chiscanoi","LC"
"Sirhookera lanceolata","LC"
"Skeptrostachys arechavaletanii","LC"
"Sobralia stenophylla","LC"
"Spathoglottis petri","LC"
"Specklinia brighamii","LC"
"Specklinia corniculata","LC"
"Specklinia picta","LC"
"Spiranthes brevilabris","LC"
"Spiranthes casei","LC"
"Spiranthes diluvialis","LC"
"Spiranthes infernalis","LC"
"Spiranthes romanzoffiana","LC"
"Spiranthes sinensis","LC"
"Spiranthes torta","LC"
"Stelis immersa","LC"
"Stelis ruprechtiana","LC"
"Stelis tenuilabris","LC"
"Stolzia angustifolia","EN"
"Stolzia atrorubra","EN"
"Stolzia christopheri","EN"
"Stolzia leedalii","EN"
"Stolzia moniliformis","EN"
"Stolzia oligantha","EN"
