"species","status"
"Phreatia plantaginifolia","Threatened"
"Physoceras boryanum","Threatened"
"Pinalia fitzalanii","Not Threatened"
"Platanthera algeriensis","Not Threatened"
"Platanthera blephariglottis","Not Threatened"
"Platanthera chapmanii","Not Threatened"
"Platanthera chorisiana","Not Threatened"
"Platanthera clavellata","Not Threatened"
"Platanthera finetiana","Threatened"
"Platanthera huronensis","Not Threatened"
"Platanthera hyperborea","Not Threatened"
"Platanthera integrilabia","Not Threatened"
"Platanthera leucophaea","Not Threatened"
"Platanthera micrantha","Threatened"
"Platanthera oreophila","Threatened"
"Platanthera praeclara","Not Threatened"
"Platanthera tipuloides","Not Threatened"
"Platanthera yadonii","Threatened"
"Platycoryne mediocris","Not Threatened"
"Platylepis grandiflora","Not Threatened"
"Platystele minimiflora","Not Threatened"
"Pleione chunii","Threatened"
"Pleione formosana","Not Threatened"
"Pleione forrestii","Threatened"
"Pleurothallis rowleei","Not Threatened"
"Plocoglottis borneensis","Not Threatened"
"Plocoglottis copelandii","Not Threatened"
"Podochilus khasianus","Threatened"
"Pogonia ophioglossoides","Not Threatened"
"Polystachya acuminata","Threatened"
"Polystachya albescens","Not Threatened"
"Polystachya bicalcarata","EXT"
"Polystachya caespitifica","Threatened"
"Polystachya canaliculata","Threatened"
"Polystachya caudata","Threatened"
"Polystachya cooperi","EXT"
"Polystachya disiformis","Threatened"
"Polystachya doggettii","Not Threatened"
"Polystachya eurygnatha","Threatened"
"Polystachya fischeri","Threatened"
"Polystachya geniculata","EXT"
"Polystachya gracilenta","Threatened"
"Polystachya holstii","Threatened"
"Polystachya isochiloides","Threatened"
"Polystachya kupensis","EXT"
"Polystachya lacroixiana","Threatened"
"Polystachya laurentii","Threatened"
"Polystachya longiscapa","Threatened"
"Polystachya maculata","Threatened"
"Polystachya mazumbaiensis","Threatened"
"Polystachya modesta","Not Threatened"
"Polystachya nyanzensis","Threatened"
"Polystachya porphyrochila","Threatened"
"Polystachya praecipitis","Threatened"
"Polystachya pudorina","Threatened"
"Polystachya rugosilabia","Threatened"
"Polystachya serpentina","Threatened"
"Polystachya shega","Threatened"
"Polystachya stauroglossa","Threatened"
"Polystachya subdiphylla","Threatened"
"Polystachya subumbellata","Threatened"
"Polystachya superposita","EXT"
"Polystachya teitensis","Threatened"
"Polystachya tenella","Threatened"
"Polystachya testuana","EXT"
"Polystachya uluguruensis","Threatened"
"Polystachya undulata","Threatened"
"Polystachya valentina","Threatened"
"Polystachya victoriae","Threatened"
"Polystachya woosnamii","Threatened"
"Polystachya xerophila","Threatened"
"Pomatocalpa maculosum","Not Threatened"
"Porroglossum muscosum","Not Threatened"
"Prasophyllum favonium","Threatened"
"Prasophyllum giganteum","Not Threatened"
"Prasophyllum mimulum","Not Threatened"
"Prescottia lojana","Threatened"
"Psychilis macconnelliae","Not Threatened"
"Psychilis olivacea","Threatened"
"Pterostylis acuminata","Not Threatened"
"Pterostylis erecta","Not Threatened"
"Pterostylis hispidula","Not Threatened"
"Pterostylis humilis","Not Threatened"
"Pterostylis mutica","Not Threatened"
"Pterostylis praetermissa","Not Threatened"
"Pterostylis squamata","Threatened"
"Restrepia trichoglossa","Not Threatened"
"Rhipidoglossum bilobatum","Threatened"
"Rhipidoglossum globulosocalcaratum","Threatened"
"Rhipidoglossum polydactylum","EXT"
"Sarcochilus falcatus","Not Threatened"
"Satyrium ecalcaratum","Threatened"
"Satyrium flavum","Threatened"
"Satyrium trinerve","Threatened"
"Scaphyglottis sickii","Not Threatened"
"Schizochilus lepidus","Threatened"
"Selenipedium aequinoctiale","Not Threatened"
"Selenipedium chica","Not Threatened"
"Selenipedium palmifolium","Not Threatened"
"Selenipedium steyermarkii","EXT"
"Serapias neglecta","Not Threatened"
"Serapias nurrica","Not Threatened"
"Serapias perez-chiscanoi","Not Threatened"
"Sirhookera lanceolata","Not Threatened"
"Skeptrostachys arechavaletanii","Not Threatened"
"Sobralia stenophylla","Threatened"
"Spathoglottis petri","Not Threatened"
"Specklinia brighamii","Not Threatened"
"Specklinia corniculata","Not Threatened"
"Specklinia picta","Not Threatened"
"Spiranthes brevilabris","Not Threatened"
"Spiranthes casei","Not Threatened"
"Spiranthes diluvialis","Not Threatened"
"Spiranthes infernalis","Not Threatened"
"Spiranthes romanzoffiana","Not Threatened"
"Spiranthes sinensis","Not Threatened"
"Spiranthes torta","Not Threatened"
"Stelis immersa","Not Threatened"
"Stelis ruprechtiana","Not Threatened"
"Stelis tenuilabris","Not Threatened"
"Stolzia angustifolia","Threatened"
"Stolzia atrorubra","Threatened"
"Stolzia christopheri","Threatened"
"Stolzia leedalii","Threatened"
"Stolzia moniliformis","Threatened"
"Stolzia oligantha","Threatened"
"Stolzia viridis","Threatened"
"Taeniophyllum gracillimum","Threatened"
"Telipogon biolleyi","Not Threatened"
"Thelymitra cyanea","Not Threatened"
"Thelymitra papuana","Not Threatened"
"Tolumnia prionochila","Not Threatened"
"Tolumnia variegata","Not Threatened"
"Triceratorhynchus viridiflorus","Threatened"
"Trichoglottis smithii","Not Threatened"
"Trichoglottis tenuis","Threatened"
"Trichoglottis winkleri","Not Threatened"
"Trichopilia marginata","Not Threatened"
"Trichopilia turialbae","Not Threatened"
"Trichotosia mollicaulis","Threatened"
"Tridactyle brevifolia","Threatened"
"Tridactyle cruciformis","Threatened"
"Tridactyle flabellata","Threatened"
"Tridactyle minuta","Threatened"
"Tridactyle phaeocephala","Threatened"
"Tridactyle sarcodantha","Threatened"
"Tridactyle stevartiana","Threatened"
"Tridactyle tanneri","Threatened"
"Triphora yucatanensis","Threatened"
"Tropidia saprophytica","Not Threatened"
"Tylostigma filiforme","Threatened"
"Tylostigma herminioides","Threatened"
"Tylostigma hildebrandtii","Threatened"
"Tylostigma madagascariense","Threatened"
"Tylostigma nigrescens","Threatened"
"Vanda hindsii","Not Threatened"
"Vanda scandens","Threatened"
"Vanda tessellata","Not Threatened"
"Vanilla cribbiana","Not Threatened"
"Vanilla hartii","Not Threatened"
"Vanilla inodora","Not Threatened"
"Vanilla insignis","Not Threatened"
"Vanilla odorata","Not Threatened"
"Vanilla phaeantha","Not Threatened"
"Vanilla planifolia","Not Threatened"
"Vanilla pompona","Not Threatened"
"Yoania japonica","Not Threatened"
"Zeuxine amboinensis","Not Threatened"
"Zeuxine odorata","Threatened"
"Zeuxine strateumatica","Not Threatened"
"Zygopetalum crinitum","Not Threatened"
