"species","status"
"Taeniophyllum gracillimum","EN"
"Telipogon biolleyi","LC"
"Thelymitra cyanea","LC"
"Thelymitra papuana","LC"
"Tolumnia prionochila","NT"
"Tolumnia variegata","LC"
"Triceratorhynchus viridiflorus","VU"
"Trichoglottis smithii","LC"
"Trichoglottis tenuis","EN"
"Trichoglottis winkleri","LC"
"Trichopilia marginata","LC"
"Trichopilia turialbae","LC"
"Trichotosia mollicaulis","EN"
"Tridactyle brevifolia","EN"
"Tridactyle cruciformis","EN"
"Tridactyle flabellata","EN"
"Tridactyle minuta","EN"
"Tridactyle phaeocephala","EN"
"Tridactyle sarcodantha","EN"
"Tridactyle stevartiana","CR"
"Tridactyle tanneri","EN"
"Triphora yucatanensis","EN"
"Tropidia saprophytica","LC"
"Tylostigma filiforme","EN"
"Tylostigma herminioides","CR"
"Tylostigma hildebrandtii","EN"
"Tylostigma madagascariense","EN"
"Tylostigma nigrescens","EN"
"Vanda hindsii","LC"
"Vanda scandens","EN"
"Vanda tessellata","LC"
"Vanilla cribbiana","LC"
"Vanilla hartii","LC"
"Vanilla inodora","LC"
"Vanilla insignis","LC"
"Vanilla odorata","LC"
"Vanilla phaeantha","LC"
"Vanilla planifolia","LC"
"Vanilla pompona","LC"
"Yoania japonica","LC"
"Zeuxine amboinensis","LC"
"Zeuxine odorata","EN"
"Zeuxine strateumatica","LC"
"Zygopetalum crinitum","LC"
